,CIR805,FP_AMP2,CIR769,CIR783,CIR802,MAX_NOISE,CIR772,CIR821,CIR818,CIR814,CIR816,CIR817,CIR804,FP_IDX,CIR785,CIR806,CIR811,CIR815,CIR770,CIR809,CIR784,FP_AMP1,CIR822,FP_AMP3,CIR768,CIR798,CIR787,CIR796,CIR771,CIR786,CIR767,CIR801,CIR819,CIR782,CIR_PWR,CIR820,CIR808,CIR766,RANGE,NLOS
6922,78.0,18268.0,645.0,484.0,150.0,1637.0,176.0,351.0,373.0,264.0,189.0,123.0,114.0,750.0,106.0,550.0,240.0,296.0,392.0,275.0,153.0,18332.0,508.0,11600.0,311.0,480.0,274.0,466.0,332.0,235.0,503.0,346.0,258.0,449.0,12376.0,94.0,235.0,517.0,0.21,0.0
6923,1615.0,1754.0,3443.0,1314.0,1446.0,1144.0,2879.0,555.0,1500.0,376.0,163.0,777.0,773.0,729.0,238.0,1957.0,864.0,111.0,2777.0,1310.0,1273.0,1209.0,1016.0,1543.0,2597.0,413.0,731.0,2174.0,878.0,578.0,2018.0,327.0,723.0,2119.0,3497.0,484.0,1072.0,2181.0,9.09,1.0
6924,61.0,18938.0,2224.0,550.0,209.0,951.0,1189.0,337.0,271.0,281.0,449.0,91.0,361.0,748.0,662.0,313.0,295.0,295.0,2179.0,201.0,164.0,9482.0,142.0,15537.0,1837.0,514.0,259.0,811.0,397.0,683.0,4832.0,105.0,353.0,682.0,16482.0,404.0,292.0,2273.0,2.59,1.0
6925,467.0,14288.0,2270.0,419.0,676.0,2858.0,1934.0,343.0,658.0,460.0,813.0,541.0,496.0,744.0,69.0,344.0,783.0,26.0,2557.0,167.0,640.0,17505.0,521.0,10321.0,2786.0,605.0,842.0,259.0,2435.0,712.0,2159.0,196.0,733.0,940.0,11336.0,383.0,746.0,3341.0,1.23,0.0
6926,484.0,17236.0,777.0,924.0,71.0,801.0,629.0,379.0,323.0,287.0,136.0,39.0,628.0,749.0,1261.0,231.0,190.0,116.0,2432.0,425.0,1525.0,4929.0,219.0,18578.0,2813.0,216.0,591.0,63.0,2521.0,343.0,1662.0,188.0,248.0,591.0,8505.0,262.0,342.0,1294.0,1.23,1.0
6927,367.0,9949.0,733.0,1084.0,533.0,853.0,1253.0,438.0,423.0,520.0,364.0,402.0,374.0,746.0,1023.0,608.0,223.0,454.0,463.0,305.0,640.0,15740.0,494.0,5762.0,918.0,586.0,766.0,494.0,1228.0,871.0,1093.0,423.0,240.0,1183.0,13332.0,227.0,387.0,468.0,4.94,0.0
6928,396.0,1292.0,287.0,737.0,377.0,1076.0,385.0,166.0,347.0,471.0,154.0,504.0,462.0,736.0,224.0,536.0,388.0,252.0,1076.0,270.0,517.0,3784.0,473.0,1210.0,471.0,438.0,751.0,739.0,915.0,424.0,168.0,492.0,511.0,453.0,2085.0,374.0,390.0,1017.0,4.92,1.0
6929,2590.0,3256.0,6252.0,1626.0,2521.0,1020.0,4877.0,741.0,736.0,345.0,903.0,34.0,511.0,745.0,2160.0,2952.0,1209.0,620.0,4310.0,427.0,2180.0,2057.0,1187.0,3072.0,2570.0,1557.0,2837.0,2983.0,4759.0,3649.0,3850.0,1167.0,970.0,2702.0,6495.0,1228.0,555.0,3293.0,6.66,1.0
6930,748.0,17071.0,672.0,718.0,465.0,1843.0,596.0,466.0,249.0,294.0,445.0,335.0,1022.0,744.0,635.0,341.0,637.0,682.0,497.0,88.0,1152.0,15141.0,265.0,14827.0,466.0,427.0,695.0,1086.0,1228.0,470.0,2039.0,521.0,794.0,659.0,9062.0,668.0,368.0,3589.0,0.85,1.0
6931,495.0,2519.0,1229.0,388.0,500.0,1185.0,666.0,299.0,235.0,509.0,163.0,508.0,342.0,742.0,460.0,308.0,258.0,156.0,1005.0,274.0,210.0,5727.0,139.0,1642.0,501.0,219.0,111.0,219.0,312.0,550.0,864.0,229.0,259.0,296.0,5109.0,238.0,435.0,427.0,6.67,1.0
6932,75.0,14175.0,3323.0,436.0,655.0,846.0,2717.0,503.0,467.0,342.0,542.0,464.0,684.0,750.0,934.0,283.0,698.0,492.0,3987.0,656.0,863.0,8890.0,410.0,12313.0,3524.0,403.0,830.0,543.0,1559.0,1003.0,3172.0,528.0,531.0,1620.0,13077.0,355.0,719.0,4254.0,4.54,0.0
6933,1096.0,3502.0,961.0,704.0,258.0,1514.0,798.0,738.0,164.0,578.0,628.0,556.0,418.0,739.0,245.0,922.0,894.0,199.0,905.0,604.0,349.0,2322.0,384.0,2885.0,1490.0,166.0,409.0,25.0,889.0,228.0,1845.0,81.0,249.0,889.0,979.0,109.0,758.0,1213.0,6.19,1.0
6934,1029.0,12317.0,3407.0,533.0,542.0,2651.0,4193.0,710.0,676.0,212.0,724.0,217.0,937.0,751.0,227.0,479.0,493.0,800.0,906.0,355.0,1179.0,398.0,173.0,12403.0,4114.0,461.0,823.0,1600.0,3830.0,952.0,2708.0,917.0,202.0,822.0,12443.0,828.0,1146.0,6588.0,1.9,1.0
6935,242.0,16852.0,768.0,772.0,174.0,733.0,611.0,115.0,251.0,246.0,234.0,54.0,246.0,746.0,152.0,245.0,402.0,293.0,1650.0,189.0,371.0,7377.0,216.0,12779.0,689.0,186.0,906.0,50.0,536.0,361.0,640.0,255.0,73.0,479.0,11900.0,212.0,78.0,1552.0,2.25,0.0
6936,650.0,18722.0,2377.0,1516.0,447.0,945.0,918.0,279.0,375.0,320.0,115.0,495.0,398.0,747.0,1097.0,735.0,724.0,514.0,2703.0,415.0,559.0,12240.0,326.0,14841.0,1922.0,765.0,1026.0,1019.0,2085.0,1003.0,902.0,301.0,511.0,1829.0,9790.0,104.0,256.0,876.0,1.79,1.0
6937,455.0,18021.0,2700.0,747.0,1008.0,778.0,2528.0,314.0,476.0,609.0,520.0,390.0,466.0,743.0,832.0,621.0,423.0,713.0,1043.0,356.0,880.0,11266.0,476.0,11185.0,3591.0,560.0,664.0,413.0,2914.0,850.0,3167.0,681.0,318.0,593.0,11270.0,408.0,555.0,2164.0,3.18,0.0
6938,343.0,18918.0,938.0,553.0,218.0,1829.0,272.0,433.0,24.0,462.0,503.0,575.0,572.0,748.0,524.0,434.0,336.0,387.0,979.0,597.0,213.0,18142.0,204.0,13084.0,1221.0,163.0,763.0,443.0,732.0,549.0,482.0,148.0,308.0,762.0,9915.0,501.0,647.0,435.0,2.33,0.0
6939,766.0,16683.0,1086.0,791.0,98.0,1499.0,710.0,746.0,153.0,277.0,83.0,366.0,202.0,745.0,729.0,381.0,164.0,422.0,251.0,471.0,697.0,17888.0,409.0,12992.0,1314.0,511.0,287.0,274.0,512.0,421.0,1106.0,488.0,293.0,609.0,8266.0,149.0,124.0,604.0,1.6,0.0
6940,227.0,15857.0,2156.0,174.0,486.0,2153.0,2531.0,161.0,381.0,169.0,305.0,365.0,497.0,751.0,1062.0,262.0,144.0,495.0,1121.0,411.0,164.0,6506.0,272.0,14747.0,1608.0,606.0,1202.0,687.0,1932.0,2194.0,2157.0,330.0,536.0,649.0,12488.0,460.0,714.0,925.0,0.82,0.0
6941,250.0,8745.0,637.0,711.0,482.0,1139.0,1421.0,429.0,129.0,243.0,444.0,239.0,147.0,750.0,466.0,102.0,478.0,471.0,433.0,305.0,459.0,2598.0,356.0,8267.0,2290.0,382.0,448.0,164.0,1251.0,221.0,2974.0,651.0,499.0,400.0,2053.0,249.0,381.0,2222.0,5.0,1.0
6942,688.0,17603.0,519.0,571.0,598.0,1668.0,1684.0,699.0,488.0,472.0,150.0,359.0,373.0,749.0,886.0,434.0,804.0,497.0,949.0,861.0,264.0,8202.0,476.0,10880.0,1846.0,193.0,828.0,1412.0,1383.0,1758.0,2086.0,1206.0,409.0,885.0,6970.0,634.0,846.0,1743.0,4.55,0.0
6943,421.0,16660.0,482.0,486.0,570.0,1820.0,1028.0,511.0,745.0,472.0,508.0,373.0,688.0,748.0,756.0,369.0,313.0,499.0,499.0,436.0,179.0,3714.0,535.0,15010.0,389.0,338.0,572.0,346.0,431.0,656.0,565.0,725.0,425.0,1012.0,10622.0,514.0,434.0,949.0,0.6,0.0
6944,140.0,4137.0,515.0,252.0,346.0,1135.0,2182.0,261.0,504.0,438.0,347.0,478.0,263.0,728.0,747.0,519.0,101.0,436.0,436.0,329.0,629.0,3628.0,667.0,2812.0,610.0,820.0,451.0,87.0,1533.0,611.0,2073.0,219.0,342.0,681.0,2762.0,493.0,261.0,1275.0,4.69,1.0
6945,983.0,15574.0,6004.0,5061.0,1532.0,1134.0,2083.0,1397.0,911.0,533.0,971.0,837.0,1023.0,748.0,2833.0,1314.0,582.0,536.0,3890.0,527.0,1024.0,17887.0,727.0,12106.0,3060.0,808.0,3237.0,2350.0,1521.0,3143.0,7450.0,692.0,850.0,5862.0,17279.0,1108.0,1119.0,5268.0,4.36,0.0
6946,388.0,20304.0,1595.0,623.0,163.0,1073.0,1638.0,294.0,205.0,320.0,236.0,457.0,135.0,748.0,920.0,459.0,103.0,325.0,1580.0,546.0,823.0,15865.0,327.0,13859.0,2657.0,377.0,367.0,447.0,965.0,613.0,1192.0,194.0,185.0,507.0,9066.0,217.0,822.0,2615.0,6.9,0.0
6947,522.0,6703.0,403.0,705.0,480.0,784.0,1394.0,556.0,338.0,302.0,136.0,45.0,575.0,745.0,562.0,456.0,364.0,414.0,1057.0,533.0,534.0,8166.0,504.0,7000.0,1564.0,584.0,241.0,706.0,1961.0,148.0,2315.0,507.0,425.0,257.0,13408.0,383.0,399.0,874.0,1.77,0.0
6948,405.0,1647.0,744.0,597.0,547.0,3212.0,372.0,234.0,516.0,1049.0,144.0,559.0,454.0,742.0,451.0,420.0,1382.0,463.0,558.0,332.0,95.0,5663.0,581.0,3615.0,571.0,697.0,1146.0,468.0,367.0,980.0,1219.0,410.0,160.0,329.0,1409.0,198.0,901.0,1763.0,6.11,1.0
6949,879.0,4047.0,1584.0,1954.0,365.0,1133.0,1089.0,199.0,998.0,841.0,304.0,776.0,286.0,741.0,618.0,961.0,706.0,517.0,3050.0,825.0,579.0,4774.0,491.0,3137.0,1645.0,756.0,862.0,560.0,2819.0,719.0,1290.0,327.0,404.0,1358.0,4824.0,108.0,762.0,1499.0,4.6,1.0
6950,991.0,4337.0,1487.0,1454.0,1031.0,3514.0,580.0,620.0,617.0,982.0,836.0,368.0,697.0,743.0,472.0,570.0,498.0,1010.0,1358.0,590.0,843.0,3909.0,576.0,2834.0,1709.0,535.0,1212.0,499.0,1108.0,947.0,1275.0,421.0,706.0,1073.0,1051.0,265.0,1313.0,926.0,7.81,1.0
6951,897.0,1956.0,2902.0,1827.0,603.0,1142.0,5048.0,281.0,1202.0,1178.0,315.0,1592.0,1420.0,743.0,2130.0,1795.0,765.0,934.0,2468.0,585.0,1450.0,271.0,655.0,1893.0,2665.0,933.0,1752.0,865.0,7124.0,1715.0,1579.0,828.0,480.0,2101.0,4085.0,308.0,1123.0,2100.0,9.36,1.0
6952,1088.0,15280.0,2445.0,1779.0,1231.0,905.0,1718.0,550.0,386.0,967.0,567.0,228.0,1260.0,747.0,1006.0,425.0,301.0,522.0,2851.0,522.0,1146.0,11114.0,851.0,12061.0,2358.0,444.0,2598.0,213.0,1437.0,1846.0,571.0,1163.0,140.0,1050.0,10202.0,635.0,162.0,1305.0,4.42,0.0
6953,1075.0,6482.0,3390.0,3342.0,740.0,1137.0,1794.0,633.0,580.0,1487.0,1033.0,1073.0,1016.0,740.0,849.0,182.0,2037.0,1030.0,7905.0,468.0,2021.0,2021.0,133.0,5397.0,616.0,1619.0,2324.0,2781.0,8715.0,457.0,2219.0,1079.0,527.0,4745.0,6615.0,289.0,1101.0,3577.0,9.3,1.0
6954,331.0,17215.0,1429.0,369.0,194.0,953.0,1870.0,682.0,351.0,355.0,406.0,489.0,378.0,750.0,1721.0,406.0,640.0,329.0,940.0,402.0,1103.0,15329.0,326.0,10208.0,1670.0,792.0,986.0,555.0,1405.0,1479.0,800.0,27.0,331.0,131.0,8527.0,538.0,464.0,3799.0,3.74,0.0
6955,549.0,11357.0,3390.0,555.0,520.0,2614.0,4219.0,337.0,340.0,252.0,311.0,343.0,731.0,748.0,1757.0,208.0,198.0,233.0,3253.0,826.0,357.0,8419.0,82.0,13352.0,772.0,1260.0,619.0,320.0,1795.0,978.0,2326.0,407.0,195.0,448.0,14049.0,461.0,457.0,143.0,1.05,0.0
6956,459.0,9738.0,1195.0,481.0,325.0,1244.0,624.0,303.0,312.0,290.0,128.0,383.0,454.0,743.0,670.0,370.0,200.0,231.0,607.0,367.0,380.0,3949.0,282.0,8216.0,760.0,334.0,555.0,635.0,369.0,364.0,179.0,474.0,339.0,644.0,2118.0,428.0,457.0,1514.0,5.51,1.0
6957,307.0,17672.0,193.0,1361.0,558.0,779.0,1760.0,289.0,182.0,248.0,71.0,75.0,323.0,746.0,311.0,186.0,198.0,97.0,674.0,89.0,1485.0,7575.0,360.0,13673.0,766.0,385.0,361.0,642.0,1512.0,656.0,450.0,446.0,244.0,1093.0,14000.0,294.0,90.0,462.0,4.21,0.0
6958,182.0,11631.0,729.0,638.0,86.0,666.0,2735.0,103.0,221.0,164.0,290.0,268.0,512.0,745.0,790.0,155.0,289.0,204.0,567.0,353.0,404.0,11129.0,167.0,14549.0,1216.0,140.0,775.0,463.0,1713.0,858.0,1599.0,214.0,87.0,1157.0,10768.0,453.0,303.0,1775.0,3.75,0.0
6959,425.0,16993.0,3256.0,1177.0,428.0,755.0,1441.0,412.0,330.0,631.0,354.0,477.0,221.0,749.0,492.0,833.0,440.0,716.0,1132.0,550.0,536.0,9356.0,339.0,12572.0,3842.0,656.0,603.0,1169.0,1093.0,832.0,1005.0,978.0,471.0,1335.0,8297.0,438.0,370.0,4891.0,1.11,0.0
6960,1065.0,11950.0,4254.0,2947.0,573.0,2503.0,4017.0,621.0,1193.0,1182.0,308.0,738.0,1355.0,749.0,3032.0,811.0,1166.0,1202.0,5940.0,584.0,5542.0,8442.0,309.0,9679.0,4148.0,314.0,1428.0,935.0,5796.0,1167.0,3827.0,526.0,1281.0,738.0,11915.0,954.0,768.0,3697.0,1.59,1.0
6961,1000.0,17801.0,3574.0,3056.0,1735.0,663.0,1722.0,270.0,500.0,497.0,632.0,517.0,941.0,750.0,2763.0,1053.0,236.0,403.0,3555.0,490.0,1590.0,11706.0,433.0,13913.0,4936.0,933.0,1426.0,788.0,3756.0,3536.0,5377.0,1055.0,293.0,2992.0,15764.0,401.0,1243.0,6007.0,2.12,0.0
6962,484.0,15174.0,235.0,698.0,502.0,967.0,151.0,127.0,495.0,613.0,43.0,320.0,312.0,748.0,1005.0,240.0,427.0,313.0,1144.0,472.0,613.0,6548.0,38.0,14089.0,865.0,544.0,786.0,738.0,862.0,414.0,1198.0,296.0,584.0,1474.0,5156.0,67.0,42.0,1367.0,4.0,1.0
6963,1308.0,4941.0,5118.0,641.0,556.0,963.0,4043.0,2501.0,842.0,1540.0,487.0,1020.0,2426.0,748.0,2367.0,585.0,602.0,941.0,2699.0,1717.0,2484.0,189.0,618.0,5597.0,6352.0,898.0,1756.0,1143.0,5697.0,797.0,1696.0,701.0,732.0,3266.0,10867.0,2110.0,760.0,8918.0,9.2,1.0
6964,138.0,5920.0,3468.0,988.0,209.0,1090.0,3149.0,45.0,298.0,516.0,372.0,175.0,475.0,745.0,915.0,215.0,308.0,559.0,2471.0,116.0,1455.0,4888.0,264.0,4723.0,1496.0,510.0,1093.0,350.0,3084.0,329.0,2745.0,473.0,156.0,916.0,3409.0,215.0,372.0,2366.0,2.0,1.0
6965,417.0,19029.0,1252.0,625.0,311.0,838.0,967.0,539.0,395.0,279.0,410.0,482.0,381.0,746.0,443.0,427.0,440.0,368.0,2442.0,379.0,466.0,14442.0,297.0,11169.0,2388.0,346.0,684.0,398.0,1994.0,663.0,3501.0,419.0,300.0,1020.0,8028.0,622.0,438.0,2145.0,2.73,0.0
6966,1220.0,5454.0,1221.0,2228.0,1510.0,1073.0,459.0,810.0,1028.0,1217.0,969.0,879.0,1029.0,746.0,807.0,777.0,564.0,1207.0,2270.0,1067.0,1446.0,2557.0,818.0,5373.0,767.0,982.0,842.0,1666.0,3304.0,1777.0,3445.0,1715.0,1042.0,2534.0,11933.0,1144.0,895.0,169.0,3.56,1.0
6967,486.0,19054.0,693.0,677.0,931.0,1088.0,769.0,455.0,629.0,757.0,587.0,316.0,539.0,748.0,3638.0,407.0,987.0,649.0,1339.0,621.0,2943.0,2317.0,617.0,19068.0,1203.0,784.0,923.0,1097.0,1468.0,1981.0,276.0,941.0,777.0,1840.0,11063.0,514.0,614.0,1282.0,3.84,0.0
6968,633.0,7271.0,2479.0,2091.0,1386.0,955.0,3224.0,568.0,1371.0,633.0,676.0,1418.0,607.0,746.0,7172.0,1001.0,930.0,130.0,4822.0,210.0,5413.0,8172.0,797.0,5520.0,6613.0,1569.0,2666.0,1828.0,5306.0,4559.0,7011.0,364.0,500.0,1743.0,19339.0,772.0,781.0,5919.0,2.77,1.0
6969,323.0,10507.0,987.0,495.0,440.0,884.0,551.0,405.0,234.0,495.0,517.0,312.0,450.0,745.0,731.0,601.0,607.0,276.0,756.0,364.0,562.0,7560.0,352.0,9421.0,1925.0,439.0,524.0,513.0,872.0,553.0,2605.0,255.0,75.0,327.0,9862.0,170.0,246.0,1508.0,2.71,1.0
6970,97.0,12956.0,3078.0,1154.0,317.0,794.0,3189.0,5.0,181.0,285.0,323.0,349.0,245.0,746.0,398.0,675.0,173.0,243.0,750.0,24.0,965.0,11034.0,250.0,19389.0,1398.0,59.0,24.0,161.0,2800.0,89.0,2783.0,384.0,171.0,767.0,12156.0,246.0,177.0,2955.0,4.48,0.0
6971,134.0,2705.0,1789.0,316.0,299.0,1078.0,1528.0,167.0,504.0,246.0,54.0,99.0,482.0,742.0,550.0,113.0,274.0,174.0,1029.0,62.0,560.0,3427.0,119.0,2143.0,950.0,253.0,657.0,394.0,1532.0,489.0,2645.0,188.0,46.0,290.0,7450.0,286.0,147.0,3328.0,3.65,1.0
6972,452.0,6196.0,766.0,347.0,631.0,973.0,931.0,345.0,439.0,443.0,583.0,336.0,429.0,748.0,965.0,533.0,459.0,517.0,731.0,295.0,686.0,2003.0,500.0,5184.0,1301.0,639.0,659.0,767.0,1445.0,568.0,1828.0,604.0,462.0,284.0,864.0,324.0,319.0,775.0,5.59,1.0
6973,821.0,13518.0,1430.0,1469.0,590.0,1099.0,1069.0,559.0,346.0,541.0,662.0,372.0,776.0,750.0,1208.0,626.0,624.0,600.0,1101.0,405.0,1320.0,3511.0,485.0,11359.0,1863.0,715.0,409.0,474.0,357.0,668.0,3767.0,514.0,480.0,753.0,10753.0,308.0,428.0,483.0,2.34,0.0
6974,267.0,20137.0,1692.0,2456.0,384.0,999.0,1305.0,382.0,332.0,633.0,274.0,467.0,757.0,747.0,800.0,464.0,461.0,745.0,1484.0,717.0,1518.0,17362.0,585.0,14081.0,1897.0,906.0,972.0,419.0,1622.0,578.0,2380.0,336.0,353.0,2437.0,10583.0,418.0,621.0,4017.0,2.41,0.0
6975,418.0,4941.0,1160.0,1271.0,1477.0,2192.0,885.0,703.0,608.0,642.0,197.0,436.0,1802.0,747.0,367.0,2163.0,1109.0,166.0,933.0,598.0,241.0,3091.0,680.0,5849.0,1382.0,668.0,653.0,741.0,1102.0,458.0,1227.0,1213.0,446.0,1187.0,9482.0,494.0,659.0,1381.0,3.81,0.0
6976,953.0,17467.0,608.0,1288.0,1200.0,2346.0,2321.0,465.0,245.0,484.0,444.0,411.0,979.0,747.0,255.0,571.0,876.0,260.0,1625.0,1096.0,967.0,4133.0,215.0,11480.0,446.0,716.0,963.0,1372.0,2331.0,425.0,1234.0,334.0,719.0,1462.0,11485.0,602.0,107.0,1982.0,1.9,0.0
6977,1073.0,9865.0,11040.0,1573.0,1075.0,4673.0,8140.0,1046.0,906.0,711.0,1228.0,1154.0,2161.0,748.0,1405.0,243.0,693.0,972.0,1380.0,608.0,1290.0,4761.0,510.0,7610.0,12763.0,635.0,2600.0,1654.0,7928.0,1134.0,5322.0,192.0,943.0,2857.0,10592.0,1312.0,1617.0,1213.0,2.33,1.0
6978,813.0,17035.0,6302.0,1765.0,233.0,1334.0,3149.0,388.0,1147.0,404.0,677.0,1059.0,744.0,746.0,1859.0,1127.0,677.0,273.0,5705.0,1922.0,2625.0,6140.0,550.0,13338.0,3168.0,1868.0,498.0,640.0,3129.0,333.0,3350.0,499.0,1259.0,461.0,12345.0,553.0,594.0,3462.0,6.35,1.0
6979,122.0,16676.0,756.0,727.0,279.0,917.0,407.0,204.0,187.0,419.0,199.0,496.0,325.0,743.0,136.0,338.0,124.0,388.0,797.0,393.0,371.0,7318.0,515.0,12006.0,929.0,409.0,299.0,258.0,673.0,99.0,1206.0,217.0,134.0,484.0,10428.0,204.0,241.0,1562.0,1.37,0.0
6980,399.0,5969.0,1370.0,99.0,449.0,1249.0,469.0,289.0,441.0,191.0,528.0,479.0,357.0,748.0,289.0,335.0,263.0,336.0,1196.0,376.0,249.0,2394.0,248.0,5717.0,609.0,511.0,227.0,289.0,1040.0,179.0,942.0,513.0,503.0,496.0,1443.0,269.0,352.0,497.0,8.55,1.0
6981,534.0,10139.0,955.0,460.0,663.0,810.0,1668.0,618.0,412.0,378.0,576.0,196.0,623.0,747.0,540.0,672.0,311.0,407.0,1510.0,589.0,324.0,7451.0,582.0,15629.0,2636.0,744.0,909.0,1778.0,1684.0,808.0,4069.0,1013.0,353.0,974.0,12361.0,593.0,518.0,3599.0,1.47,0.0
6982,413.0,6061.0,536.0,785.0,460.0,971.0,1240.0,265.0,624.0,454.0,572.0,624.0,1020.0,746.0,429.0,312.0,744.0,693.0,772.0,621.0,884.0,6728.0,614.0,10900.0,539.0,1237.0,1196.0,481.0,510.0,269.0,816.0,250.0,507.0,1023.0,4829.0,387.0,580.0,508.0,6.86,1.0
6983,273.0,5621.0,659.0,219.0,250.0,1072.0,409.0,259.0,126.0,191.0,252.0,66.0,123.0,742.0,239.0,173.0,96.0,273.0,546.0,238.0,182.0,2034.0,261.0,4718.0,364.0,191.0,111.0,225.0,101.0,508.0,174.0,209.0,248.0,387.0,611.0,258.0,496.0,216.0,5.38,1.0
6984,666.0,9710.0,1880.0,1306.0,508.0,1122.0,3310.0,502.0,180.0,143.0,182.0,252.0,892.0,747.0,1549.0,338.0,644.0,535.0,1685.0,123.0,170.0,10308.0,255.0,10887.0,1745.0,379.0,928.0,1693.0,2954.0,1586.0,985.0,807.0,418.0,230.0,9025.0,626.0,387.0,714.0,4.77,1.0
6985,768.0,14098.0,4009.0,5087.0,607.0,3839.0,3389.0,835.0,845.0,1382.0,1672.0,791.0,202.0,747.0,730.0,1282.0,287.0,1735.0,4428.0,846.0,1886.0,10594.0,1143.0,8797.0,3757.0,804.0,1162.0,3618.0,4776.0,847.0,9009.0,1586.0,292.0,4787.0,21063.0,647.0,1666.0,5383.0,1.71,1.0
6986,426.0,12474.0,4621.0,563.0,288.0,1134.0,303.0,582.0,467.0,718.0,694.0,888.0,362.0,749.0,1366.0,636.0,794.0,657.0,4234.0,414.0,2213.0,2194.0,761.0,11536.0,812.0,444.0,2134.0,1143.0,2440.0,1561.0,3498.0,811.0,387.0,1112.0,6556.0,447.0,399.0,2305.0,2.85,1.0
6987,253.0,3795.0,2501.0,849.0,374.0,1139.0,600.0,246.0,158.0,62.0,318.0,150.0,307.0,747.0,212.0,472.0,243.0,292.0,1769.0,309.0,288.0,259.0,252.0,2608.0,2984.0,298.0,335.0,746.0,1424.0,100.0,1397.0,264.0,251.0,1031.0,1780.0,242.0,323.0,1974.0,5.99,1.0
6988,356.0,1976.0,113.0,933.0,285.0,1073.0,1958.0,271.0,400.0,198.0,275.0,228.0,921.0,737.0,551.0,368.0,320.0,508.0,2102.0,477.0,776.0,929.0,304.0,1481.0,2989.0,518.0,825.0,736.0,1079.0,526.0,2541.0,230.0,285.0,307.0,1801.0,231.0,10.0,2172.0,1.82,1.0
6989,956.0,1957.0,3906.0,2520.0,609.0,1252.0,5698.0,591.0,1673.0,2581.0,913.0,1775.0,397.0,743.0,5207.0,618.0,2579.0,1187.0,5314.0,1677.0,4542.0,833.0,336.0,1756.0,4252.0,1930.0,2937.0,634.0,2005.0,4638.0,3358.0,1427.0,1476.0,1744.0,10934.0,1304.0,1478.0,2447.0,9.53,1.0
6990,305.0,18465.0,2199.0,772.0,538.0,1699.0,2297.0,177.0,112.0,197.0,191.0,210.0,197.0,745.0,1633.0,286.0,691.0,191.0,2753.0,682.0,1460.0,4376.0,219.0,15555.0,2940.0,455.0,1117.0,670.0,1418.0,581.0,3565.0,377.0,676.0,511.0,14534.0,219.0,182.0,1129.0,2.68,0.0
6991,1236.0,16970.0,3699.0,2572.0,1675.0,1707.0,4187.0,224.0,285.0,922.0,134.0,310.0,1161.0,745.0,1992.0,627.0,1462.0,656.0,2935.0,674.0,910.0,9520.0,1197.0,14339.0,5525.0,1356.0,603.0,1000.0,2869.0,497.0,7879.0,1571.0,314.0,4285.0,19924.0,425.0,1683.0,11301.0,6.02,0.0
6992,445.0,15730.0,2081.0,512.0,453.0,977.0,1230.0,501.0,128.0,480.0,226.0,253.0,362.0,749.0,508.0,517.0,486.0,235.0,1593.0,263.0,344.0,5668.0,518.0,10914.0,2094.0,503.0,176.0,385.0,412.0,723.0,1293.0,338.0,334.0,591.0,12001.0,281.0,156.0,3237.0,2.78,0.0
6993,229.0,4787.0,858.0,756.0,350.0,1193.0,1086.0,439.0,322.0,457.0,491.0,237.0,210.0,748.0,526.0,247.0,432.0,1.0,1415.0,162.0,523.0,2204.0,218.0,4928.0,722.0,704.0,521.0,197.0,662.0,322.0,1102.0,289.0,153.0,991.0,738.0,263.0,380.0,1626.0,6.99,1.0
6994,544.0,1713.0,1986.0,835.0,596.0,1146.0,713.0,1109.0,539.0,624.0,546.0,735.0,1087.0,735.0,761.0,930.0,702.0,712.0,413.0,883.0,681.0,1052.0,1508.0,1594.0,2166.0,712.0,715.0,837.0,1633.0,435.0,2744.0,138.0,138.0,362.0,1648.0,633.0,1145.0,2511.0,9.15,1.0
6995,919.0,9430.0,3326.0,2415.0,614.0,1031.0,3233.0,335.0,606.0,1457.0,678.0,704.0,781.0,747.0,1143.0,734.0,454.0,531.0,2024.0,1132.0,503.0,8068.0,746.0,5910.0,1486.0,1042.0,1084.0,390.0,2395.0,481.0,1588.0,587.0,588.0,4066.0,6453.0,306.0,663.0,1529.0,4.68,1.0
6996,459.0,3923.0,1765.0,885.0,354.0,1022.0,1422.0,436.0,726.0,410.0,509.0,369.0,338.0,745.0,670.0,625.0,592.0,741.0,784.0,337.0,1118.0,3760.0,717.0,2883.0,2784.0,41.0,828.0,714.0,2187.0,470.0,3763.0,409.0,433.0,745.0,10162.0,517.0,261.0,6116.0,5.52,1.0
6997,568.0,6777.0,623.0,842.0,209.0,1324.0,575.0,584.0,792.0,358.0,1401.0,1050.0,390.0,744.0,1594.0,423.0,166.0,1015.0,544.0,349.0,999.0,6250.0,362.0,4817.0,516.0,197.0,1406.0,506.0,734.0,581.0,2680.0,568.0,510.0,1386.0,3979.0,96.0,318.0,4585.0,5.66,1.0
6998,1157.0,16654.0,1327.0,2289.0,889.0,1754.0,1711.0,1209.0,291.0,639.0,1148.0,831.0,982.0,744.0,2087.0,1085.0,376.0,865.0,679.0,747.0,1378.0,13495.0,443.0,10284.0,1491.0,2006.0,2466.0,1101.0,984.0,725.0,2856.0,558.0,413.0,3535.0,8196.0,1242.0,1430.0,3380.0,3.0,0.0
